subject,action,feature,group,U1,U2,D1,D2,L1,L2,R1,R2
subject_4,3,MAV,4,0.026387149801,0.099510076417,0.093697821321,0.174093428041,0.0458530546013,0.0203793693799,0.0801607124524,0.333042416116
subject_4,3,ZC,4,0.0936421389625,0.178480316142,0.100045020259,0.156370366665,0.00620279125607,0.0194087339303,0.0360662298034,0.0788354759642
subject_4,3,SSC,4,0.0526381052762,0.121272242544,0.0345650691301,0.0283960567921,0.0269390538781,0.0299770599541,0.0143530287061,0.0557691115382
subject_4,3,WL,4,0.0594380034765,0.0456901997177,0.208943525942,0.316148223873,0.0626369610407,0.058946236844,0.0518562622274,0.289661316331
subject_4,4,MAV,1,0.0438448041104,0.0860813944761,0.103504949602,0.234655752191,0.428039695139,0.512552451921,0.102607327845,0.520906288118
subject_4,4,ZC,1,0.011746031746,0.0383492063492,0.0951746031746,0.0606349206349,0.0845714285714,0.0863492063492,0.0331428571429,0.00920634920635
subject_4,4,SSC,1,0.017357355773,0.0313645836081,0.0517291408373,0.0272758447862,0.00633095043393,0.00237410641273,0.00213669577145,0.00691128755704
subject_4,4,WL,1,0.0193416599355,0.13275190283,0.00783000037634,0.302548860196,0.487939626914,0.565185668306,0.123374315619,0.535118070728
subject_4,4,MAV,2,0.0184579800729,0.0154618745797,0.0191079131929,0.0840185548099,0.666086759177,2.83440530304,0.316699621995,0.498673172956
subject_4,4,ZC,2,0.0184317963497,0.000960614793468,0.0828530259366,0.151777137368,0.0631003842459,0.0230547550432,0.0613592699328,0.0981628242075
subject_4,4,SSC,2,0.00330296441056,0.00594533593901,0.0282403457103,0.0621232556219,0.0362225097025,0.045663482976,0.0245795601552,0.0386171589001
subject_4,4,WL,2,0.0388463034543,0.0244159052717,0.0974579865407,0.218994691078,0.592643190739,2.84857819108,0.273348654953,0.454736139673
subject_4,4,MAV,3,0.227391906226,0.52298390328,0.0687906941272,0.127625496679,0.125629153381,0.0702977903368,1.27355494267,0.750983589132
subject_4,4,ZC,3,0.0136703636833,0.0459762703121,0.024761413464,0.140185710601,0.0176683002321,0.0201831312871,0.109233943771,0.155081248388
subject_4,4,SSC,3,0.0301046418031,0.0448886503891,0.0214113227797,0.0232895089885,0.0313388784545,0.0280922994365,0.104588140596,0.125784813523
subject_4,4,WL,3,0.223507768152,0.450155093679,0.0987383378282,0.0223908828779,0.121969232303,0.0506608186909,1.1113563549,0.540320411152
subject_4,4,MAV,4,0.227391906226,0.52298390328,0.0687906941272,0.127625496679,0.125629153381,0.0702977903368,1.27355494267,0.750983589132
subject_4,4,ZC,4,0.0136703636833,0.0459762703121,0.024761413464,0.140185710601,0.0176683002321,0.0201831312871,0.109233943771,0.155081248388
subject_4,4,SSC,4,0.0301046418031,0.0448886503891,0.0214113227797,0.0232895089885,0.0313388784545,0.0280922994365,0.104588140596,0.125784813523
subject_4,4,WL,4,0.223507768152,0.450155093679,0.0987383378282,0.0223908828779,0.121969232303,0.0506608186909,1.1113563549,0.540320411152
subject_4,5,MAV,1,0.0498097286119,0.136445642688,0.0455081002435,0.0386281616914,0.108626822937,0.394991680266,0.0831593967093,0.0699805243118
subject_4,5,ZC,1,0.0342312008979,0.0430415263749,0.026936026936,0.0396745230079,0.0047138047138,0.0158810325477,0.00583613916947,0.0201459034792
subject_4,5,SSC,1,0.0164257169723,0.016308180536,0.0150446638458,0.0257404795487,0.00834508697696,0.00188058298072,5.87682181477e-05,0.00146920545369
subject_4,5,WL,1,0.0855584539648,0.202144103852,0.0636902524576,0.0686250267959,0.120444713101,0.432465207854,0.0719453835421,0.040937536317
subject_4,5,MAV,2,0.0959004847921,0.183681935745,0.0717234328836,0.130763362436,0.0121112225118,0.00223093375725,0.0437668647988,0.128153776725
subject_4,5,ZC,2,0.00299268454888,0.0109731766792,0.00371314564398,0.00875637330969,0.0074817113722,0.00665041010862,0.00038794058967,0.0211150520949
subject_4,5,SSC,2,0.000146563095413,0.00128975523963,0.00510039572036,0.0114319214422,0.00389857833797,0.00237432214568,0.00126044262055,0.008881723582
subject_4,5,WL,2,0.0943421463494,0.178551970938,0.0780419954729,0.139516999631,0.0140155215495,0.0187690358351,0.0432396499367,0.108428975524
subject_4,5,MAV,3,0.0419619596342,0.0929338256155,0.0425562067565,0.108093247067,0.155487070856,0.599128293119,0.0713603480692,0.170919167106
subject_4,5,ZC,3,0.0101209725716,0.0248532758414,0.00790513833992,0.036950532998,0.0420409629896,0.0521619355611,0.0180261109115,0.0452149958079
subject_4,5,SSC,3,0.000599178269801,0.00399452179868,0.00308148824469,0.00807464049304,0.00282469755764,0.00114129194248,0.00964391691395,0.00271056836339
subject_4,5,WL,3,0.0411507519604,0.0875861347631,0.0429971630957,0.13656358987,0.184070895857,0.669525460329,0.0615592355752,0.14182360785
subject_4,5,MAV,4,0.0419619596342,0.0929338256155,0.0425562067565,0.108093247067,0.155487070856,0.599128293119,0.0713603480692,0.170919167106
subject_4,5,ZC,4,0.0101209725716,0.0248532758414,0.00790513833992,0.036950532998,0.0420409629896,0.0521619355611,0.0180261109115,0.0452149958079
subject_4,5,SSC,4,0.000599178269801,0.00399452179868,0.00308148824469,0.00807464049304,0.00282469755764,0.00114129194248,0.00964391691395,0.00271056836339
subject_4,5,WL,4,0.0411507519604,0.0875861347631,0.0429971630957,0.13656358987,0.184070895857,0.669525460329,0.0615592355752,0.14182360785
subject_4,6,MAV,1,0.0371118427605,0.223336481607,0.045292062559,0.275261779986,0.273486895728,0.328404886649,0.305989789623,0.685678936332
subject_4,6,ZC,1,0.0111795718732,0.0210887378517,0.00546274534714,0.0804166931335,0.0986470177222,0.102013593343,0.0318236676618,0.00597090770501
subject_4,6,SSC,1,0.0214474406926,0.0477074778333,0.011691470719,0.0350221013261,0.0636622812753,0.0612298276358,0.012894619831,0.01966887244
subject_4,6,WL,1,0.0181482852594,0.212948799779,0.0375851423126,0.226779394732,0.218457961286,0.276757657776,0.284418233756,0.689430007253
subject_4,6,MAV,2,0.0505213513275,0.117732116247,0.0458440079025,0.159548642473,0.65124071492,2.64588329708,0.210888673038,0.246760050776
subject_4,6,ZC,2,0.0472345334224,0.0419525226155,0.0484487887803,0.0879120879121,0.0499058952098,0.0137817983122,0.0524558314614,0.00382490437739
subject_4,6,SSC,2,0.00999199536283,0.00607248336968,0.0184934720804,0.0374009771178,0.0345579508129,0.0417069198708,0.0205912390626,0.00880510088603
subject_4,6,WL,2,0.0853012341459,0.150587109682,0.100962927822,0.236891682176,0.562190963109,2.59943135107,0.182711196721,0.25498835222
subject_4,6,MAV,3,0.071490340581,0.0742966660654,0.0408875783063,0.191008785067,0.0978517536911,0.0812257531101,0.0241939015179,0.440451526129
subject_4,6,ZC,3,0.0145185185185,0.00794074074074,0.0900148148148,0.175407407407,0.0490666666667,0.0178962962963,0.118340740741,0.143822222222
subject_4,6,SSC,3,0.0203538862353,0.0012483716891,0.0363927485888,0.0895570994355,0.0318606165871,0.0160660008684,0.0946048632219,0.0854049066435
subject_4,6,WL,3,0.08835499746,0.0730538838569,0.0430669983197,0.0024334195151,0.0586915276402,0.0653090700069,0.112885629153,0.509035560423
subject_4,6,MAV,4,0.071490340581,0.0742966660654,0.0408875783063,0.191008785067,0.0978517536911,0.0812257531101,0.0241939015179,0.440451526129
subject_4,6,ZC,4,0.0145185185185,0.00794074074074,0.0900148148148,0.175407407407,0.0490666666667,0.0178962962963,0.118340740741,0.143822222222
subject_4,6,SSC,4,0.0203538862353,0.0012483716891,0.0363927485888,0.0895570994355,0.0318606165871,0.0160660008684,0.0946048632219,0.0854049066435
subject_4,6,WL,4,0.08835499746,0.0730538838569,0.0430669983197,0.0024334195151,0.0586915276402,0.0653090700069,0.112885629153,0.509035560423
subject_4,7,MAV,1,0.0227641571078,0.167705673913,0.002764625995,0.199609033946,0.17607994585,0.270808340565,0.286313178612,0.652129862562
subject_4,7,ZC,1,0.0227339181287,0.059283625731,0.0356725146199,0.10014619883,0.0788011695906,0.144956140351,0.0561403508772,0.0110380116959
subject_4,7,SSC,1,0.0104049780679,0.0387381413853,0.0195348362746,0.0440426400082,0.0603386718352,0.0665357543609,0.00930837498725,0.0225696215444
subject_4,7,WL,1,0.00441955092206,0.13755942604,0.032271568942,0.126270239306,0.118684923587,0.187523330864,0.250247193018,0.656383766207
subject_4,7,MAV,2,0.0148717799712,0.0519574401909,0.033089656954,0.135437876795,0.652784520066,2.39083584252,0.267923581507,0.330185154778
subject_4,7,ZC,2,0.0574087423815,0.0574087423815,0.0606854970837,0.0521003997641,0.0935841142932,0.0531489612688,0.097843895406,0.0590471197326
subject_4,7,SSC,2,0.0128974205159,0.0156241478977,0.0105797022414,0.0184599443748,0.0450728036211,0.0592517860064,0.0301576048427,0.0178600643508
subject_4,7,WL,2,0.0638739970555,0.106363331377,0.085577758805,0.188024391626,0.504826331426,2.28345303583,0.205993900358,0.299226428589
subject_4,7,MAV,3,0.105930405425,0.0306495539051,0.0313442178554,0.0683151802559,0.115001392044,0.248651144166,0.0640618326241,0.448814706044
subject_4,7,ZC,3,0.0173872180451,0.0103383458647,0.0743823845328,0.166890440387,0.0510204081633,0.0296052631579,0.0912325456498,0.117749731472
subject_4,7,SSC,3,0.0226733112427,0.0219688470269,0.0397370000261,0.0966942364391,0.0332924570146,0.0160722206278,0.0733425522478,0.0629843191484
subject_4,7,WL,3,0.127126937533,0.0208872970424,0.0505418940132,0.116554432427,0.0773277662795,0.236419596559,0.138730593157,0.504991637576
subject_4,7,MAV,4,0.105930405425,0.0306495539051,0.0313442178554,0.0683151802559,0.115001392044,0.248651144166,0.0640618326241,0.448814706044
subject_4,7,ZC,4,0.0173872180451,0.0103383458647,0.0743823845328,0.166890440387,0.0510204081633,0.0296052631579,0.0912325456498,0.117749731472
subject_4,7,SSC,4,0.0226733112427,0.0219688470269,0.0397370000261,0.0966942364391,0.0332924570146,0.0160722206278,0.0733425522478,0.0629843191484
subject_4,7,WL,4,0.127126937533,0.0208872970424,0.0505418940132,0.116554432427,0.0773277662795,0.236419596559,0.138730593157,0.504991637576
subject_5,1,MAV,1,0.20547080457,0.471722037074,0.129593624032,0.247899835814,0.442211487925,0.152281903345,0.121901957373,0.26701918899
subject_5,1,ZC,1,0.0463709677419,0.0243768328446,0.0698313782991,0.0800036656891,0.0538856304985,0.119226539589,0.0276759530792,0.0794538123167
subject_5,1,SSC,1,0.0093336599706,0.02469377756,0.0135472807447,0.0152131308182,0.0445369916707,0.0121999020088,0.00274375306222,0.028392944635
subject_5,1,WL,1,0.153051632316,0.506168516199,0.0627751748295,0.165719190454,0.527033741743,0.299273948742,0.0850886444405,0.189631203914
subject_5,1,MAV,2,0.0839068738616,0.188853884306,0.00603239714202,2.311993706,0.383243949575,0.657101777228,0.225789187828,0.331109629286
subject_5,1,ZC,2,0.00447727781509,0.00619356764421,0.0285053354227,0.111558838893,0.121035743601,0.16319677636,0.065592119991,0.04648906798
subject_5,1,SSC,2,0.00475492841905,0.0075821831547,0.0467011077698,0.225229393168,0.0193795460971,0.0462898707174,0.0129796694682,0.02739866862
subject_5,1,WL,2,0.0741754558653,0.189416149791,0.0412898218662,2.17552220071,0.233605929811,0.392748682972,0.172630547566,0.29274918832
subject_5,1,MAV,3,0.0750740138306,0.201004627166,0.100126188562,0.0232572502001,0.0839628341148,0.285641405857,0.123831580109,0.00232841131471
subject_5,1,ZC,3,0.0465777216389,0.0696297465856,0.0247098760559,0.0164995658009,0.0052893344912,0.0561301018394,0.120707349807,0.134206994553
subject_5,1,SSC,3,0.00409459761273,0.00243194282453,0.0271236072164,0.00243194282453,0.0143683152592,0.0247661116212,0.0631808819515,0.0537508995707
subject_5,1,WL,3,0.0407806198404,0.152516615123,0.0756875637327,0.0547818166285,0.091096020075,0.369027947246,0.0023847617977,0.195308015543
subject_5,1,MAV,4,0.0750740138306,0.201004627166,0.100126188562,0.0232572502001,0.0839628341148,0.285641405857,0.123831580109,0.00232841131471
subject_5,1,ZC,4,0.0465777216389,0.0696297465856,0.0247098760559,0.0164995658009,0.0052893344912,0.0561301018394,0.120707349807,0.134206994553
subject_5,1,SSC,4,0.00409459761273,0.00243194282453,0.0271236072164,0.00243194282453,0.0143683152592,0.0247661116212,0.0631808819515,0.0537508995707
subject_5,1,WL,4,0.0407806198404,0.152516615123,0.0756875637327,0.0547818166285,0.091096020075,0.369027947246,0.0023847617977,0.195308015543
subject_5,2,MAV,1,0.0998730323311,0.0422837312482,0.158305914603,0.256672071485,0.0669294491338,0.225782646818,0.195951390606,0.330172816835
subject_5,2,ZC,1,0.0142144902938,0.108942399491,0.0893179166225,0.158056645805,0.16017821152,0.293518616739,0.022170361727,0.0638591280365
subject_5,2,SSC,1,0.011879692364,0.0581166453031,0.034494598059,0.0426203991943,0.0469923091009,0.110442226698,0.013848196301,0.0281999633767
subject_5,2,WL,1,0.105911615495,0.122054162089,0.0984450833113,0.160632383989,0.2133279115,0.0111471835744,0.178385145786,0.288272446969
subject_5,2,MAV,2,0.113982193772,0.20150374215,0.0404602996909,0.701502135304,0.353690671965,0.624946149841,0.380479016067,0.538340021185
subject_5,2,ZC,2,0.0480464146496,0.146496237875,0.0275586982141,0.108331066993,0.0908349197716,0.126461789502,0.124467410026,0.21430514006
subject_5,2,SSC,2,0.0371738238347,0.0617230308736,0.00929345595867,0.103434957878,0.0248388731986,0.0399739300456,0.035653076496,0.0505950225698
subject_5,2,WL,2,0.0850002219272,0.101037848159,0.0124892737987,0.971205329488,0.25213483892,0.445458418401,0.300362860801,0.443605109539
subject_5,2,MAV,3,0.169848580449,0.284905499023,0.108793143799,0.0290632044239,0.0655910504129,0.00520660444947,0.106049495248,0.236431682786
subject_5,2,ZC,3,0.0590838105154,0.0528370640292,0.0123199722367,0.0194343224015,0.0171785528371,0.106888773208,0.0326218983168,0.177251431546
subject_5,2,SSC,3,0.0402756356038,0.0404995273397,0.00773670331857,0.00164187272999,0.00689089009403,0.0141798099408,0.0139807950644,0.0580377133191
subject_5,2,WL,3,0.116011646731,0.227609596777,0.0906926721352,0.00530791863729,0.0941928518667,0.107276117422,0.0696677334048,0.088086079788
subject_5,2,MAV,4,0.169848580449,0.284905499023,0.108793143799,0.0290632044239,0.0655910504129,0.00520660444947,0.106049495248,0.236431682786
subject_5,2,ZC,4,0.0590838105154,0.0528370640292,0.0123199722367,0.0194343224015,0.0171785528371,0.106888773208,0.0326218983168,0.177251431546
subject_5,2,SSC,4,0.0402756356038,0.0404995273397,0.00773670331857,0.00164187272999,0.00689089009403,0.0141798099408,0.0139807950644,0.0580377133191
subject_5,2,WL,4,0.116011646731,0.227609596777,0.0906926721352,0.00530791863729,0.0941928518667,0.107276117422,0.0696677334048,0.088086079788
subject_5,3,MAV,1,0.0437699528546,0.972687716555,0.224836859046,0.221066338109,1.18260173276,0.739589486507,0.100741096622,0.190039437536
subject_5,3,ZC,1,0.0331409531743,0.169988695187,0.108585708336,0.112512643541,0.199678705301,0.0813946569882,0.0373653834712,0.0740167787232
subject_5,3,SSC,1,0.00650243483243,0.141248925809,0.0741334861071,0.0697794328273,0.192838728158,0.0834717845889,0.00240618733887,0.0264107705529
subject_5,3,WL,1,0.0930642609947,0.747396392362,0.0988266215775,0.0794567918348,0.825677487701,0.616301039563,0.0752364137254,0.135365740787
subject_5,3,MAV,2,0.0496176067931,0.276691076226,0.332463637432,3.60341408146,0.0488755601322,0.0559861311884,0.000193303687899,0.0633174015444
subject_5,3,ZC,2,0.00248598022779,0.022026941088,0.122217725617,0.300861421056,0.0435913742267,0.00797826212638,0.0217378736197,0.0232410244551
subject_5,3,SSC,2,0.00101437024514,0.0172161172161,0.0797689489997,0.308143138912,0.0423217807833,0.0187094956326,0.020315581854,0.0214426599042
subject_5,3,WL,2,0.0462712139339,0.246531728334,0.204050244103,2.46228216875,0.0218971179295,0.046123166335,0.0088612328091,0.0689165862087
subject_5,3,MAV,3,0.045928958141,0.0929385066703,0.0593045837424,0.0383263143615,0.0357899779989,0.118724548247,0.111575824155,0.00635160154589
subject_5,3,ZC,3,0.0115131578947,0.0222039473684,0.0255619517544,0.00651041666667,0.0178865131579,0.0560581140351,0.0574972587719,0.0456414473684
subject_5,3,SSC,3,0.0164484023049,0.0218438973284,0.0220796228392,0.00264536406496,0.0148768988999,0.0308538501833,0.0356731272918,0.0155316919853
subject_5,3,WL,3,0.0503737841281,0.0805755122739,0.0308613365031,0.0576054756788,0.0575767108121,0.180274906016,0.0484340678167,0.0884743081352
subject_5,3,MAV,4,0.045928958141,0.0929385066703,0.0593045837424,0.0383263143615,0.0357899779989,0.118724548247,0.111575824155,0.00635160154589
subject_5,3,ZC,4,0.0115131578947,0.0222039473684,0.0255619517544,0.00651041666667,0.0178865131579,0.0560581140351,0.0574972587719,0.0456414473684
subject_5,3,SSC,4,0.0164484023049,0.0218438973284,0.0220796228392,0.00264536406496,0.0148768988999,0.0308538501833,0.0356731272918,0.0155316919853
subject_5,3,WL,4,0.0503737841281,0.0805755122739,0.0308613365031,0.0576054756788,0.0575767108121,0.180274906016,0.0484340678167,0.0884743081352
subject_5,4,MAV,1,0.0536722062178,0.322554285807,0.00355604353167,0.000602095356458,0.226379095561,0.371933021624,0.0553645260558,0.127656725273
subject_5,4,ZC,1,0.0515055891319,0.0356206878109,0.0515055891319,0.102797240199,0.0508102904209,0.0398994491095,0.0179173129379,0.0162058084185
subject_5,4,SSC,1,0.0181534317027,0.0118777934244,0.0335517051368,0.0566950345925,0.0428274046409,0.0309802240862,0.0123369864691,0.0145105002143
subject_5,4,WL,1,0.103012820861,0.360858710545,0.0485714223691,0.0942481204085,0.166235541453,0.30887607864,0.0681717444213,0.143704147667
subject_5,4,MAV,2,0.0438709849455,0.197774290967,0.00333404298912,1.56666820449,0.0717240417034,0.160539179246,0.0862690476601,0.132538781906
subject_5,4,ZC,2,0.0437106743137,0.0361935519795,0.0613063088145,0.32373740186,0.0242218386324,0.0224400022273,0.00735007517122,0.00528982682777
subject_5,4,SSC,2,0.0200029810702,0.0154121329557,0.0438217320018,0.34496944403,0.012073334327,0.014189894172,0.0121627664331,0.0263526606052
subject_5,4,WL,2,0.0810216772952,0.228601958412,0.0576020180208,0.928461520758,0.0940423464107,0.190545964234,0.0903867715775,0.137788127979
subject_5,4,MAV,3,0.0267450358756,0.0851271538869,0.0173988220995,0.0637314418408,0.138718122956,0.351094684603,0.119276633404,0.174969412736
subject_5,4,ZC,3,0.031134729603,0.0487652391372,0.0165051578618,0.0437636761488,0.016880275086,0.0229446702094,0.0250078149422,0.0154423257268
subject_5,4,SSC,3,0.0157418117189,0.0262081417327,0.0113972973735,0.0419499534516,0.00891471774762,0.00358281377832,0.00335712472142,0.0102124298248
subject_5,4,WL,3,0.0586158733379,0.142785689459,0.0322039173404,0.0230563761147,0.124884650458,0.310565160233,0.108948958229,0.171721310635
subject_5,4,MAV,4,0.0267450358756,0.0851271538869,0.0173988220995,0.0637314418408,0.138718122956,0.351094684603,0.119276633404,0.174969412736
subject_5,4,ZC,4,0.031134729603,0.0487652391372,0.0165051578618,0.0437636761488,0.016880275086,0.0229446702094,0.0250078149422,0.0154423257268
subject_5,4,SSC,4,0.0157418117189,0.0262081417327,0.0113972973735,0.0419499534516,0.00891471774762,0.00358281377832,0.00335712472142,0.0102124298248
subject_5,4,WL,4,0.0586158733379,0.142785689459,0.0322039173404,0.0230563761147,0.124884650458,0.310565160233,0.108948958229,0.171721310635
subject_5,5,MAV,1,0.0258495219116,0.236726931183,0.306902780828,0.432222993724,0.318517208671,0.555998403054,0.31303637426,0.603159420981
subject_5,5,ZC,1,0.00360655737705,0.143606557377,0.0711475409836,0.143032786885,0.224590163934,0.325081967213,0.0250819672131,0.0176229508197
subject_5,5,SSC,1,0.00342170750383,0.099420941807,0.0426636676876,0.0691041347626,0.117486600306,0.146008805513,0.0164385528331,0.00406776416539
subject_5,5,WL,1,0.00963870400272,0.143698737489,0.273877067556,0.361459129866,0.189871954309,0.432502019134,0.340086743546,0.623280562664
subject_5,5,MAV,2,0.0976305524342,0.137518462095,0.160185622132,0.0410469092584,0.74465870875,2.02014747384,0.54116975032,0.578979974528
subject_5,5,ZC,2,0.0265280794291,0.0276140242011,0.0438256282966,0.00240459199504,0.0703537077257,0.0774123487434,0.201908160099,0.0985882717965
subject_5,5,SSC,2,0.00465842356964,0.00178407711178,0.0214337041901,0.0462868895111,0.0397700522834,0.0525807170999,0.0816958644101,0.0635825259558
subject_5,5,WL,2,0.0753424285918,0.122400126205,0.114233957426,0.0951587417593,0.648878571032,1.88840107376,0.451963915464,0.538811330948
subject_5,5,MAV,3,0.376910419791,0.613096733139,0.017042801525,0.134545592558,0.0464959761294,0.0913259604106,0.114680823812,0.373115583434
subject_5,5,ZC,3,0.0645032848895,0.074590218329,0.0393523126949,0.0507001128144,0.0933041343155,0.113544362599,0.0860043798527,0.0587298427235
subject_5,5,SSC,3,0.0392959693715,0.0343507391258,0.0193289375731,0.0359459746889,0.0238221844092,0.0274114644262,0.041263426566,0.0152079123684
subject_5,5,WL,3,0.326424779073,0.538407201632,0.0154433868433,0.0944224032393,0.0478783719626,0.220736680968,0.189528572094,0.409711509266
subject_5,5,MAV,4,0.376910419791,0.613096733139,0.017042801525,0.134545592558,0.0464959761294,0.0913259604106,0.114680823812,0.373115583434
subject_5,5,ZC,4,0.0645032848895,0.074590218329,0.0393523126949,0.0507001128144,0.0933041343155,0.113544362599,0.0860043798527,0.0587298427235
subject_5,5,SSC,4,0.0392959693715,0.0343507391258,0.0193289375731,0.0359459746889,0.0238221844092,0.0274114644262,0.041263426566,0.0152079123684
subject_5,5,WL,4,0.326424779073,0.538407201632,0.0154433868433,0.0944224032393,0.0478783719626,0.220736680968,0.189528572094,0.409711509266
subject_5,6,MAV,1,0.0181606785554,0.151740305749,0.123887501614,0.223458225518,0.141160821791,0.346973538281,0.276878501298,0.568694967016
subject_5,6,ZC,1,0.0913959041899,0.12692669513,0.0877776973732,0.140024603806,0.0442144873001,0.0873435125552,0.112236775454,0.180403791881
subject_5,6,SSC,1,0.0230465623361,0.0116474841986,0.0573541994425,0.0894261819988,0.0266622505589,0.00590654411968,0.0652203913775,0.0974855786481
subject_5,6,WL,1,0.0653051380475,0.271322869528,0.0143148337517,0.0318109549438,0.195565638934,0.466791810165,0.129249312953,0.279622628645
subject_5,6,MAV,2,0.0700525649541,0.124290773727,0.0536271583769,0.190089503029,0.215919390704,0.0102720019218,0.301734032686,0.44684604373
subject_5,6,ZC,2,0.0607387819188,0.143789769441,0.0151227171308,0.0585901991571,0.06404429386,0.0138005123544,0.108172878275,0.173787290307
subject_5,6,SSC,2,0.0328220225183,0.0579485590332,0.0190837723376,0.0956770994732,0.0268309058982,0.00335709120959,0.0282512137176,0.0337000309885
subject_5,6,WL,2,0.0157140495697,0.00625070169409,0.0455286137182,0.302085272205,0.139162989487,0.0052956195237,0.220047102977,0.347746339211
subject_5,6,MAV,3,0.0506438142489,0.00322147972975,0.0526378286463,0.0973772588893,0.250291668125,0.610109465367,0.0242767824224,0.0970369455272
subject_5,6,ZC,3,0.00268841294023,0.0649699793888,0.0263464468142,0.0122770857604,0.00394300564567,0.112465274666,0.0734832870329,0.215789945336
subject_5,6,SSC,3,0.0156390302305,0.0154893744388,0.0193804250224,0.0221739998005,0.00394093584755,0.0108001596328,0.0128205128205,0.0613838172204
subject_5,6,WL,3,0.0487043543506,0.0535308830293,0.028637614229,0.122919975274,0.267943975957,0.791701743948,0.112441996149,0.11176086054
subject_5,6,MAV,4,0.0506438142489,0.00322147972975,0.0526378286463,0.0973772588893,0.250291668125,0.610109465367,0.0242767824224,0.0970369455272
subject_5,6,ZC,4,0.00268841294023,0.0649699793888,0.0263464468142,0.0122770857604,0.00394300564567,0.112465274666,0.0734832870329,0.215789945336
subject_5,6,SSC,4,0.0156390302305,0.0154893744388,0.0193804250224,0.0221739998005,0.00394093584755,0.0108001596328,0.0128205128205,0.0613838172204
subject_5,6,WL,4,0.0487043543506,0.0535308830293,0.028637614229,0.122919975274,0.267943975957,0.791701743948,0.112441996149,0.11176086054
subject_5,7,MAV,1,1.09213136407,5.52672482811,0.714909808758,1.58659925262,6.93819005331,4.77061892117,0.226992007926,0.296894854467
subject_5,7,ZC,1,0.134690961058,0.148910325116,0.117613433369,0.140264380136,0.148481600572,0.139406931047,0.0648088603073,0.116898892462
subject_5,7,SSC,1,0.251982716184,0.32749001805,0.185691626101,0.269840835749,0.326259366625,0.305201553356,0.0737023464421,0.15446042772
subject_5,7,WL,1,0.862924480599,4.77400985563,0.572034501632,1.30415613833,5.94277249356,4.00924026207,0.183282391306,0.210480681997
subject_5,7,MAV,2,0.345831657228,0.274982365742,0.451023597998,6.82010101947,0.561230475806,0.738473517948,0.1387236002,0.256889033542
subject_5,7,ZC,2,0.00453514739229,0.00050390526581,0.000251952632905,0.000335936843873,0.0379608633577,0.25153271185,8.39842109684e-05,0.000251952632905
subject_5,7,SSC,2,0.062901560953,0.0167681321228,0.0218027848581,0.028733331929,0.110741294685,0.286490699585,0.00920562027343,0.0147037138463
subject_5,7,WL,2,0.330295650574,0.271640239353,0.439656687304,6.74908964891,0.538379491167,0.688542243007,0.133523252127,0.252911234796
subject_5,7,MAV,3,0.487696280643,0.0810744586537,0.173487319085,0.753717820668,0.770431990674,0.106989764299,0.234501102417,0.0228081923375
subject_5,7,ZC,3,0.0676296782666,0.0124753775443,0.00599146421536,0.0183026920552,0.00820748522653,0.00820748522653,0.00607353906763,0.0210111621799
subject_5,7,SSC,3,0.140932023367,0.0274606124978,0.0114179500797,0.0424853956452,0.0200035404496,0.0378606833068,0.0423968844043,0.0326163922818
subject_5,7,WL,3,0.468746330512,0.0733377126653,0.171657430695,0.712930030594,0.744511122031,0.111348928885,0.250914503474,0.0235040312191
subject_5,7,MAV,4,0.487696280643,0.0810744586537,0.173487319085,0.753717820668,0.770431990674,0.106989764299,0.234501102417,0.0228081923375
subject_5,7,ZC,4,0.0676296782666,0.0124753775443,0.00599146421536,0.0183026920552,0.00820748522653,0.00820748522653,0.00607353906763,0.0210111621799
subject_5,7,SSC,4,0.140932023367,0.0274606124978,0.0114179500797,0.0424853956452,0.0200035404496,0.0378606833068,0.0423968844043,0.0326163922818
subject_5,7,WL,4,0.468746330512,0.0733377126653,0.171657430695,0.712930030594,0.744511122031,0.111348928885,0.250914503474,0.0235040312191
